record_type	contrast	confound	qc	smoothing	n_subjects	df	fdr_rejected_voxels	fdr_rejected_proportion	fdr_positive_voxels	fdr_negative_voxels	fdr_any_rejection	cell_a	cell_b	differing_axes	n_differing_axes	pearson_r	pearson_r_ci_lower	pearson_r_ci_upper	cosine_similarity	cosine_similarity_ci_lower	cosine_similarity_ci_upper	normalized_rms_difference	normalized_rms_difference_ci_lower	normalized_rms_difference_ci_upper	sign_agreement	fdr_jaccard	bootstrap_replicates	bootstrap_seed	notes
pairwise_cell_stability	gain_demean											C0/Q1/S0	C1/Q2/S1	C:Q:S	3.0	0.583500200141515	0.5004198927681283	0.5823634859721423	0.5855240345758369	0.49900955977874895	0.5893891839968303	0.8271613962370492	0.767969875787544	0.8910394894032236	0.713688742560466	0.002000363702491362	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C1/Q0/S2	C:Q:S	3.0	0.43574694857617374	0.3406427942150864	0.42136827651354086	0.4384080891862466	0.3327812407091555	0.4322038583808151	0.9036669534333507	0.8442980467649943	0.9542419967569724	0.6547739647967583	0.0011435700176733548	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C1/Q1/S2	C:S	2.0	0.4411074527593108	0.35780746966621285	0.4242501572821646	0.4437183661072519	0.359556603329279	0.4342025744426018	0.9018844037315773	0.8373106257559393	0.9526215239122414	0.6574332024819551	0.0010786428711512062	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C1/Q2/S2	C:Q:S	3.0	0.43634224341830175	0.3413229839561566	0.4217319644251266	0.43963007542039406	0.3407525468673842	0.4328300374941841	0.9026318668330761	0.8373686459970753	0.9558871920958467	0.6559543407080446	0.000980348469319549	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q0/S0	C:Q	2.0	0.8669274164854824	0.7444281425730919	0.9069972611010979	0.8673890842155789	0.7403789134060336	0.9062008411303952	0.5082848152879175	0.4318048438109244	0.6851496680475831	0.8555690225944753	0.35	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q1/S0	C	1.0	0.8988452829367888	0.8626213865570522	0.9133064317957417	0.898215442467344	0.8607992470979667	0.912662852876484	0.4443662159929135	0.40060563286678763	0.5170384005337207	0.8750565314133758	0.32653061224489793	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q2/S0	C:Q	2.0	0.876342450226163	0.7747774850978503	0.9080775585426045	0.876215588956901	0.7753519352093492	0.9073206099478152	0.49376169309132234	0.42041033808144945	0.6557101101805551	0.857852891694857	0.25806451612903225	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q0/S1	C:Q:S	3.0	0.5578317608312531	0.46574447047018214	0.5581741035022914	0.5597885248921356	0.4568168057717359	0.5656751689663948	0.8415505613545996	0.7959330748579238	0.895606277229421	0.7087004106441868	0.0018582650561702846	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q1/S1	C:S	2.0	0.5685449854359534	0.5125752987913389	0.5627772390739558	0.5696652992777229	0.5111744384258968	0.5694704228013392	0.8368061384863634	0.7802422199542678	0.8913905833563167	0.7126349970151413	0.0016787485692483786	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q2/S1	C:Q:S	3.0	0.5611275994103848	0.4775582255866719	0.56062677748667	0.5631536697161298	0.47573792686863087	0.5670063129625394	0.839017013938461	0.780055551779735	0.9019172104346783	0.7094149677092567	0.0015559799137138412	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q0/S2	C:Q:S	3.0	0.4260047174032636	0.3276984869385012	0.41225480179776897	0.4292328222924369	0.31673535015135973	0.42355818752983193	0.9070471441024921	0.8468588511261137	0.9590341066444538	0.6524222580003256	0.000887132545667164	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q1/S2	C:S	2.0	0.4316625709853307	0.3440088602944523	0.4147702945306361	0.43352635968202574	0.34315903261069625	0.4245070445323344	0.905513963844852	0.8413967124396916	0.957147508459323	0.6542448307675609	0.0008109104312569111	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S0	C2/Q2/S2	C:Q:S	3.0	0.42782596976892195	0.3301653894452643	0.41235173278866966	0.4310635248818645	0.32944184615559097	0.42371597706100345	0.9059495046200039	0.8412843508391045	0.9598260604652465	0.6529920946471536	0.0007402173547323441	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C0/Q0/S1	Q:S	2.0	0.5892960350903326	0.4950197903292683	0.589984845180101	0.593169960285785	0.497885017418553	0.5991502553540069	0.8393824383648157	0.7861385159837366	0.8992241773250431	0.7170173121800322	0.0026292725679228747	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C0/Q1/S1	Q:S	2.0	0.5967826527515188	0.5292866221111688	0.5942638491267925	0.60104694582575	0.5294347349574626	0.6025580875844775	0.8351258763698738	0.7685645571661253	0.8952179524399841	0.720318746721178	0.002336211274758761	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C0/Q2/S1	S	1.0	0.606932025644077	0.5642410790551584	0.6007547858597581	0.6096562869185997	0.5646590545809316	0.6072073898687506	0.8279798645962406	0.758757240921162	0.8874493432131724	0.7235297310009225	0.0019420618223013433	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C0/Q0/S2	Q:S	2.0	0.4393071035525531	0.34016736256350744	0.4254045255094049	0.4461994779588097	0.3417788549325735	0.4425799300832443	0.9156376520087871	0.8441560127797155	0.975258666472755	0.6580527867725537	0.001099615134702854	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C0/Q1/S2	Q:S	2.0	0.44322295334138023	0.3565446687529575	0.42682833454033703	0.4502656284070704	0.3581668555102476	0.444664974888266	0.9142112512771856	0.8368746190797746	0.9736865103439479	0.6598844045659292	0.001061724820230684	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C0/Q2/S2	S	1.0	0.44737105601186994	0.3665701698323461	0.4322702834585944	0.45366130042410435	0.36835750921152177	0.4476848950301617	0.9114012603718273	0.8313068698554946	0.9711276032921433	0.662322039110693	0.0008462514905566027	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q0/S0	C:Q	2.0	0.9039763365833907	0.7642591532502937	0.9502608699906819	0.9041342361382874	0.7640805000323369	0.9499193780357839	0.44170419485182166	0.32201920451915045	0.6581050426140083	0.8650979576330976	0.29411764705882354	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q1/S0	C:Q	2.0	0.9308064501121541	0.8431800867942065	0.9560356936669532	0.929183559339511	0.8420030093774057	0.9556037709862406	0.3791736456203079	0.2960085889269658	0.5533801058885951	0.8834096130537817	0.35714285714285715	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q2/S0	C	1.0	0.954811759629618	0.9366050537409507	0.9607645375803566	0.9538152885157931	0.9347267859844446	0.9606675043178164	0.3088082980540188	0.2751813608342308	0.37002218917687646	0.9081658495993054	0.5357142857142857	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q0/S1	C:Q:S	3.0	0.5769525406772421	0.48594444793158204	0.5773665256823503	0.581519434645519	0.4856792562472856	0.5860098779221332	0.8449055511327015	0.7908793299224591	0.9060724473428163	0.7120561153421734	0.002686366689053056	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q1/S1	C:Q:S	3.0	0.5837954189114799	0.5156229066449309	0.5811183397773839	0.5860650245268901	0.5141542284281087	0.5905956597648612	0.842557965382244	0.7735967095888063	0.9028246373359702	0.7145706326091282	0.0024462338191825503	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q2/S1	C:S	2.0	0.5949936548975195	0.5485404404925353	0.5883985060410767	0.5985217461485286	0.5467386874575204	0.597866602575067	0.8349734830907503	0.7673186179183874	0.8945637724549627	0.7198664954141717	0.002182214948172395	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q0/S2	C:Q:S	3.0	0.43436762372601734	0.3372580253691695	0.4191788888072487	0.4416886739862604	0.3378337104875864	0.43612806644421837	0.9172312594791765	0.8442122860297525	0.9768500808844737	0.6566010600770636	0.0011954883309943343	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q1/S2	C:Q:S	3.0	0.4378931896731712	0.3502508790187702	0.4213139025737074	0.4419225065082259	0.34875614984747955	0.4365201673427905	0.9172860493835447	0.8383364270426765	0.9760404225591089	0.6572703920114329	0.001127616806393097	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C1/Q2/S2	C:S	2.0	0.44295943025809636	0.36048228728560056	0.426442903764678	0.4488354687578109	0.3622547975046138	0.44321860582328	0.9139738678343349	0.8340836620054204	0.9733308824998161	0.6605582590133685	0.0010248640941092593	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q0/S0	C:Q	2.0	0.8544001376029925	0.7124036016423804	0.9023417838372266	0.8547399583266995	0.7103009145175827	0.9017395794162494	0.5369697496287733	0.44749809536605395	0.7141946766292618	0.8446245409649233	0.3023255813953488	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q1/S0	C:Q	2.0	0.8834013222304246	0.7966194372043242	0.9093432938612369	0.8814405553778598	0.7934653093829863	0.9084115078289622	0.4843708275229598	0.41883082617667233	0.6231446571784314	0.8601684183867291	0.34	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q2/S0	C	1.0	0.903647775750985	0.8677755998107491	0.9170401099045085	0.9024061436802598	0.8666460678403264	0.9161290185860049	0.4425452056384276	0.39524919475397646	0.51847061742989	0.877453463340509	0.3793103448275862	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q0/S1	C:Q:S	3.0	0.5552044099088762	0.46003270391581014	0.5560462489744572	0.5599888665885447	0.45783387200337994	0.5652317900564338	0.8557841530013549	0.8018043078548551	0.9189497440393096	0.708501420069104	0.002027198243094856	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q1/S1	C:Q:S	3.0	0.5632078138508329	0.4926200115842467	0.5599685322726448	0.564446272409	0.48887334181193826	0.5692122700378698	0.8536368969578396	0.7815972521516236	0.91573774197024	0.7104008755585304	0.0018313620755436857	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q2/S1	C:S	2.0	0.5728113661771337	0.5171950246119942	0.5657621057206873	0.5759331791690725	0.5148405996418388	0.5758443673598528	0.8471124447971825	0.7773924587618094	0.909182047622101	0.7157736210857649	0.001697432633142372	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q0/S2	C:Q:S	3.0	0.42586983796004124	0.324470891794376	0.41063257530368497	0.43315506167271417	0.323080992250397	0.4266714988502193	0.9203893107369442	0.8470986610524992	0.9810661377832266	0.654538794117115	0.0009274193548387097	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q1/S2	C:Q:S	3.0	0.4295073209207621	0.3374352599239007	0.4126745296729066	0.43204226575437726	0.33510435085614704	0.42589147703350166	0.9207975610562896	0.8408878699368548	0.9801834222998121	0.6543805061596628	0.0008477387490324721	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q2/S0	C2/Q2/S2	C:S	2.0	0.43442548368860845	0.34716737133066766	0.4186674032068711	0.4398816699173077	0.34681189792557415	0.4337106101418196	0.9174689564959367	0.8376351164415038	0.977641007510191	0.6575417427956367	0.0007738375614023283	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C0/Q1/S1	Q	1.0	0.9846734641130297	0.8887889633287428	0.9998184355462485	0.9842262841576317	0.8884680040504788	0.9998108067885771	0.07192567450488403	0.007114113167203862	0.15685484357133564	0.9408003039128783	0.7898113207547169	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C0/Q2/S1	Q	1.0	0.9750382936901466	0.8665132836900178	0.9970937900677374	0.9758126201003593	0.8658185787983831	0.9970923519754853	0.09128520285896152	0.029120873508818132	0.17254561310033148	0.9248086976971364	0.6637757472510454	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C0/Q0/S2	S	1.0	0.938339894600489	0.9070614408073604	0.9332117061972142	0.940058271134854	0.9079806697330233	0.9380570594540787	0.14771988051174498	0.14255939115129476	0.15002912291602327	0.882351344995387	0.425293542074364	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C0/Q1/S2	Q:S	2.0	0.9262380267837965	0.8212912296449214	0.9306310045793085	0.9286634268462762	0.8259661793147532	0.9349634861340214	0.15766386761256784	0.14454256191894935	0.19704519407221077	0.8704707031603321	0.408143045857709	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C0/Q2/S2	Q:S	2.0	0.9177778844971962	0.7991506660478885	0.9255903385470153	0.9199146863431678	0.8030010951894193	0.9308469984086328	0.16206760129794434	0.14654298789416328	0.20108455114246895	0.8649487147017855	0.328755722014149	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q0/S0	C:S	2.0	0.5846590323077253	0.5334355347117289	0.5773069534845675	0.5844717627805299	0.5338908081793222	0.5791445946206725	0.8345257380299153	0.8335957302780898	0.8777787572366256	0.7109345321007978	0.0021910604732690623	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q1/S0	C:Q:S	3.0	0.5806583330991142	0.4903792907967525	0.5766465568826016	0.5749770995185801	0.48255331744249014	0.5765903441127932	0.8362637108654539	0.7952367987939901	0.8886420719390633	0.7066064870927476	0.0015337423312883436	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q2/S0	C:Q:S	3.0	0.5723458598592798	0.47662705432268104	0.571090144055235	0.5690160683941453	0.472425709359176	0.5705716559497874	0.855676949498449	0.8020714458872453	0.9182974435240792	0.704896977152264	0.002081507449605609	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q0/S1	C	1.0	0.9774897018405334	0.9501925498170068	0.9792436513695952	0.9773336500549382	0.9467057777538026	0.9793253644977424	0.08609165366908647	0.07562531417427813	0.11533698746350841	0.9244333291123211	0.7219944703975594	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q1/S1	C:Q	2.0	0.9650537141405288	0.8623244843098286	0.9778180817443075	0.9578207945284877	0.8488849914851944	0.9770833665269422	0.11753388156132599	0.07891910610781518	0.1851931488926607	0.9006449103637909	0.6373303363015475	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q2/S1	C:Q	2.0	0.9575274323386076	0.8425908242050144	0.9738198417300551	0.9541795932163981	0.8352250390891746	0.9731934115461522	0.12367146209851305	0.08626906850147892	0.18932909447559518	0.8945983103891171	0.6164163521002329	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q0/S2	C:S	2.0	0.9234926760994542	0.8712068684340845	0.9188180312765356	0.9262778093922643	0.8700778013141601	0.924622917572067	0.15947274635436345	0.15384031625356254	0.1726007521375625	0.8674677544818105	0.4230672753724979	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q1/S2	C:Q:S	3.0	0.914124639445035	0.804500400131161	0.9169370075119342	0.9098286319746136	0.7934071579653325	0.9202444533198019	0.17280542026232215	0.1544798434627325	0.21295405880306148	0.8524711011414823	0.39448327980351405	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C1/Q2/S2	C:Q:S	3.0	0.9078231757179018	0.7862102610735987	0.9132663165773925	0.9079289457445335	0.7840241271058557	0.9177962252574411	0.17293977789783976	0.155878439867586	0.21145668015301536	0.8512364550733552	0.3638484468829654	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q0/S0	C:S	2.0	0.5788219932196943	0.5134352553807127	0.564911495993213	0.5783170941674636	0.5088424022868879	0.5652460114739215	0.8104382567799346	0.8031994402156898	0.8614318290297971	0.7060728305504803	0.0035056967572304996	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q1/S0	C:Q:S	3.0	0.5767797049321491	0.4787164510893187	0.5640212605879362	0.5697654351942655	0.4662402379197844	0.5619086065598508	0.8086504800483721	0.7693685562623488	0.8660632828616257	0.7016362452287487	0.004600722970752547	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q2/S0	C:Q:S	3.0	0.5653753650433605	0.4607797416843046	0.5566646123460212	0.560711934159807	0.45206502999117054	0.5539996528825082	0.8301909483172087	0.7767386146427145	0.8949800587084074	0.699782014870023	0.006024756271223573	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q0/S1	C	1.0	0.9549494831769862	0.9050365054670076	0.9544721259156365	0.9547282838606197	0.8933297634342736	0.9532085742952795	0.12129581471848262	0.11292706633142588	0.15998596095954076	0.9014318276379819	0.6283783783783784	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q1/S1	C:Q	2.0	0.9462961746966446	0.8398356424710179	0.9518169092091067	0.9366679362097589	0.815736278069533	0.949257054531735	0.14347764867468388	0.1172078527568458	0.2034324885068064	0.8801307910779862	0.5555166864898902	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q2/S1	C:Q	2.0	0.9366395685710016	0.8118600502301102	0.9473023899419638	0.9320434357611211	0.8025473603487803	0.9448984138642725	0.14953339038196303	0.12334790228465098	0.2084885720070286	0.8752374319361783	0.5307236842105263	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q0/S2	C:S	2.0	0.9070797988791601	0.8389497263824909	0.9007619831779363	0.9099152585570434	0.8290848654987104	0.9057287418716038	0.17264796902172622	0.1667053121650037	0.19669896179945645	0.8580247471915193	0.3410941576409202	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q1/S2	C:Q:S	3.0	0.8999263870694663	0.7826134343515565	0.8992332880398695	0.8925517923602607	0.7666436902542675	0.8997500056859304	0.18543909982162143	0.16791533090563898	0.22473633954933536	0.8399753975288988	0.3090475846631526	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q0/S1	C2/Q2/S2	C:Q:S	3.0	0.8938742506565029	0.7629426539436686	0.8951919085264505	0.8931519098425182	0.7594704800809625	0.8982329807375897	0.18430434996703257	0.16912178878207454	0.22251221378002653	0.8410291430742235	0.28600748121420766	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S1	C0/Q2/S1	Q	1.0	0.9863060797331376	0.920681966149833	0.9994267607897076	0.9847009169504968	0.9120563368589677	0.9993875253619634	0.0729084414730179	0.013313215000572792	0.14653166819365887	0.945096691329438	0.6980497131931166	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S1	C0/Q0/S2	Q:S	2.0	0.9283365472542513	0.8292691547383924	0.931095793376683	0.9271023554054342	0.8220927376844122	0.934565648171391	0.15993097343338472	0.14703979187355612	0.18092609955309166	0.8725736717379113	0.42831849937793093	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
pairwise_cell_stability	gain_demean											C0/Q1/S1	C0/Q1/S2	S	1.0	0.9396913239164829	0.9076149437453063	0.934205744493657	0.9408819593529859	0.9086601300196284	0.9383337906984958	0.14819564402701665	0.13262549988975886	0.15218595839723623	0.8855035366052207	0.4401564414287061	2000.0	20260815.0	sign agreement and FDR Jaccard are descriptive
