subject	confound	smoothing	contrast	n_voxels	variance_min	variance_lt_1e_20_count	variance_lt_1e_30_count	variance_finite_count	variance_positive_count	variance_nonfinite_count	variance_nonpositive_count	variance_all_finite	variance_all_positive	sidecar_available	float64_temporal_mean_lt1_diagnostic_available	float64_temporal_mean_lt1_run_count_available	float64_temporal_mean_lt1_voxel_run_sum	float64_temporal_mean_lt1_min_per_run	float64_temporal_mean_lt1_max_per_run	float64_temporal_mean_lt1_runs_nonzero
sub-045	C2	S1	gain_demean	221116	2.0634574866562616e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-045	C2	S1	loss_demean	221116	9.0421672211959958e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-045	C2	S2	gain_demean	221116	1.0888850283663487e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-045	C2	S2	loss_demean	221116	4.767859081766801e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C0	S0	gain_demean	221116	2.6420401625126927e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-046	C0	S0	loss_demean	221116	3.1445668186756626e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-046	C0	S1	gain_demean	221116	8.5969822976039723e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C0	S1	loss_demean	221116	7.9434548752033152e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C0	S2	gain_demean	221116	5.4800020734546706e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C0	S2	loss_demean	221116	5.0779517550836317e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C1	S0	gain_demean	221116	4.2516757982236089e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-046	C1	S0	loss_demean	221116	4.993842682406229e-30	1	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-046	C1	S1	gain_demean	221116	8.5716474131913856e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C1	S1	loss_demean	221116	7.7411050369846635e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C1	S2	gain_demean	221116	5.1999586503370665e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C1	S2	loss_demean	221116	4.725222424895037e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C2	S0	gain_demean	221116	8.0647573508785782e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-046	C2	S0	loss_demean	221116	9.6100001583678339e-31	1	1	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-046	C2	S1	gain_demean	221116	8.2818578448495828e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C2	S1	loss_demean	221116	7.4637459874793421e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C2	S2	gain_demean	221116	4.8555566536379047e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-046	C2	S2	loss_demean	221116	4.406935659062583e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C0	S0	gain_demean	221116	6.4296096791531217e-32	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-047	C0	S0	loss_demean	221116	3.1227529349085833e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-047	C0	S1	gain_demean	221116	2.0949839836248429e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C0	S1	loss_demean	221116	8.4010143837076612e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C0	S2	gain_demean	221116	9.7353256478527328e-07	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C0	S2	loss_demean	221116	3.909182851202786e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C1	S0	gain_demean	221116	5.7135279079909547e-32	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-047	C1	S0	loss_demean	221116	2.7862951835535127e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-047	C1	S1	gain_demean	221116	2.2229289697861532e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C1	S1	loss_demean	221116	8.8233837232110091e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C1	S2	gain_demean	221116	1.0291140597473714e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C1	S2	loss_demean	221116	4.1174916987074539e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C2	S0	gain_demean	221116	9.067350588627117e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-047	C2	S0	loss_demean	221116	4.4207209136684681e-30	1	0	221116	221116	0	0	True	True	True	True	4	2	0	2	1
sub-047	C2	S1	gain_demean	221116	2.2411904865293764e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C2	S1	loss_demean	221116	8.8481065176893026e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C2	S2	gain_demean	221116	1.0242039252261748e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-047	C2	S2	loss_demean	221116	4.1000230339705013e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C0	S0	gain_demean	221116	1.5188575731286224e-32	5	5	221116	221116	0	0	True	True	True	True	4	14	1	6	4
sub-049	C0	S0	loss_demean	221116	6.5203907568784254e-32	5	5	221116	221116	0	0	True	True	True	True	4	14	1	6	4
sub-049	C0	S1	gain_demean	221116	2.2824578991276212e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C0	S1	loss_demean	221116	9.005125320982188e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C0	S2	gain_demean	221116	1.508358764112927e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C0	S2	loss_demean	221116	5.9666817833203822e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C1	S0	gain_demean	221116	2.8312874649301059e-32	5	5	221116	221116	0	0	True	True	True	True	4	14	1	6	4
sub-049	C1	S0	loss_demean	221116	1.2169147750644721e-31	5	5	221116	221116	0	0	True	True	True	True	4	14	1	6	4
sub-049	C1	S1	gain_demean	221116	2.2950066522753332e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C1	S1	loss_demean	221116	9.2551435955101624e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C1	S2	gain_demean	221116	1.5196831100183772e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C1	S2	loss_demean	221116	6.0800907704106066e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C2	S0	gain_demean	221116	3.56485912266457e-32	5	5	221116	221116	0	0	True	True	True	True	4	14	1	6	4
sub-049	C2	S0	loss_demean	221116	1.5049494472306395e-31	5	5	221116	221116	0	0	True	True	True	True	4	14	1	6	4
sub-049	C2	S1	gain_demean	221116	2.3496243102272274e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C2	S1	loss_demean	221116	9.1707033789134584e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C2	S2	gain_demean	221116	1.5336275964727974e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-049	C2	S2	loss_demean	221116	5.8898222050629556e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C0	S0	gain_demean	221116	9.562302875565365e-05	0	0	221116	221116	0	0	True	True	True	True	4	4	0	3	2
sub-050	C0	S0	loss_demean	221116	0.00010125555127160624	0	0	221116	221116	0	0	True	True	True	True	4	4	0	3	2
sub-050	C0	S1	gain_demean	221116	9.2393293016357347e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C0	S1	loss_demean	221116	9.7398378784419037e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C0	S2	gain_demean	221116	4.5260753722686786e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C0	S2	loss_demean	221116	4.7829585128056351e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C1	S0	gain_demean	221116	9.0419787738937885e-05	0	0	221116	221116	0	0	True	True	True	True	4	4	0	3	2
sub-050	C1	S0	loss_demean	221116	9.8600583442021161e-05	0	0	221116	221116	0	0	True	True	True	True	4	4	0	3	2
sub-050	C1	S1	gain_demean	221116	9.5135637820931152e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C1	S1	loss_demean	221116	1.0366070455347653e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C1	S2	gain_demean	221116	4.3705372263502795e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C1	S2	loss_demean	221116	4.7901480684231501e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C2	S0	gain_demean	221116	9.2278722149785608e-05	0	0	221116	221116	0	0	True	True	True	True	4	4	0	3	2
sub-050	C2	S0	loss_demean	221116	0.00010073611338157207	0	0	221116	221116	0	0	True	True	True	True	4	4	0	3	2
sub-050	C2	S1	gain_demean	221116	9.6423691502423026e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C2	S1	loss_demean	221116	1.044712098519085e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C2	S2	gain_demean	221116	4.3667314457707107e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-050	C2	S2	loss_demean	221116	4.7167586672003381e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C0	S0	gain_demean	221116	2.0895806301268749e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-051	C0	S0	loss_demean	221116	8.6374682723544538e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-051	C0	S1	gain_demean	221116	2.446264261379838e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C0	S1	loss_demean	221116	1.0204462341789622e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C0	S2	gain_demean	221116	1.9444494228082476e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C0	S2	loss_demean	221116	8.066326699918136e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C1	S0	gain_demean	221116	1.7747432139003649e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-051	C1	S0	loss_demean	221116	7.3615519795566797e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-051	C1	S1	gain_demean	221116	2.3339957806456368e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C1	S1	loss_demean	221116	9.7458641903358512e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C1	S2	gain_demean	221116	1.6717575590519118e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C1	S2	loss_demean	221116	7.0617043093079701e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C2	S0	gain_demean	221116	1.7832349840318784e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-051	C2	S0	loss_demean	221116	7.5057301728520542e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-051	C2	S1	gain_demean	221116	2.2045528567105066e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C2	S1	loss_demean	221116	9.340214091935195e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C2	S2	gain_demean	221116	1.4537955621563015e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-051	C2	S2	loss_demean	221116	6.205171303008683e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C0	S0	gain_demean	221116	7.5429335993248969e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-052	C0	S0	loss_demean	221116	8.0676836660131812e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-052	C0	S1	gain_demean	221116	8.5218225649441592e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C0	S1	loss_demean	221116	9.0545336206560023e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C0	S2	gain_demean	221116	4.3427371565485373e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C0	S2	loss_demean	221116	4.657552381104324e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C1	S0	gain_demean	221116	7.6518408604897559e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-052	C1	S0	loss_demean	221116	8.3080762124154717e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-052	C1	S1	gain_demean	221116	8.2656997619778849e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C1	S1	loss_demean	221116	8.9202594608650543e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C1	S2	gain_demean	221116	4.0100740079651587e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C1	S2	loss_demean	221116	4.3543832362047397e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C2	S0	gain_demean	221116	7.624133286299184e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-052	C2	S0	loss_demean	221116	8.3430219092406332e-05	0	0	221116	221116	0	0	True	True	True	True	4	1	0	1	1
sub-052	C2	S1	gain_demean	221116	8.1331281762686558e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C2	S1	loss_demean	221116	8.838415851641912e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C2	S2	gain_demean	221116	3.9446144910471048e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-052	C2	S2	loss_demean	221116	4.3145332710992079e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C0	S0	gain_demean	221116	1.2519436133432697e-30	2	0	221116	221116	0	0	True	True	True	True	4	6	0	3	3
sub-053	C0	S0	loss_demean	221116	5.3493618269762675e-30	2	0	221116	221116	0	0	True	True	True	True	4	6	0	3	3
sub-053	C0	S1	gain_demean	221116	2.5398696834599832e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C0	S1	loss_demean	221116	1.0124063010152895e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C0	S2	gain_demean	221116	1.2890039897683891e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C0	S2	loss_demean	221116	5.1519314183678944e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C1	S0	gain_demean	221116	1.1338967090517729e-30	2	0	221116	221116	0	0	True	True	True	True	4	6	0	3	3
sub-053	C1	S0	loss_demean	221116	4.8100442665026175e-30	2	0	221116	221116	0	0	True	True	True	True	4	6	0	3	3
sub-053	C1	S1	gain_demean	221116	2.6469376734894468e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C1	S1	loss_demean	221116	1.0472450412635226e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C1	S2	gain_demean	221116	1.2748470226142672e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C1	S2	loss_demean	221116	5.1014849304920062e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C2	S0	gain_demean	221116	3.8533789213493218e-32	2	2	221116	221116	0	0	True	True	True	True	4	6	0	3	3
sub-053	C2	S0	loss_demean	221116	1.6225459020869012e-31	2	2	221116	221116	0	0	True	True	True	True	4	6	0	3	3
sub-053	C2	S1	gain_demean	221116	2.1744097011833219e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C2	S1	loss_demean	221116	8.5681704149465077e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C2	S2	gain_demean	221116	1.0804869816638529e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-053	C2	S2	loss_demean	221116	4.2204128476441838e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C0	S0	gain_demean	221116	6.3155154921657e-31	4	3	221116	221116	0	0	True	True	True	True	4	7	0	3	3
sub-054	C0	S0	loss_demean	221116	5.721522209972027e-31	4	3	221116	221116	0	0	True	True	True	True	4	7	0	3	3
sub-054	C0	S1	gain_demean	221116	1.0058433872472961e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C0	S1	loss_demean	221116	1.0766133527795319e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C0	S2	gain_demean	221116	4.7595431169611402e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C0	S2	loss_demean	221116	5.0758221732394304e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C1	S0	gain_demean	221116	1.2783437588497432e-31	4	1	221116	221116	0	0	True	True	True	True	4	7	0	3	3
sub-054	C1	S0	loss_demean	221116	1.5235683373521839e-31	4	1	221116	221116	0	0	True	True	True	True	4	7	0	3	3
sub-054	C1	S1	gain_demean	221116	9.7951715360977687e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C1	S1	loss_demean	221116	1.0945308531518094e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C1	S2	gain_demean	221116	4.8891215556068346e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C1	S2	loss_demean	221116	5.4064271353126969e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C2	S0	gain_demean	221116	2.2723523613542269e-31	4	4	221116	221116	0	0	True	True	True	True	4	7	0	3	3
sub-054	C2	S0	loss_demean	221116	1.7927942770591491e-31	4	4	221116	221116	0	0	True	True	True	True	4	7	0	3	3
sub-054	C2	S1	gain_demean	221116	8.7593134594499134e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C2	S1	loss_demean	221116	9.8582686405279674e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C2	S2	gain_demean	221116	4.1439875531068537e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-054	C2	S2	loss_demean	221116	4.6350519369298127e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C0	S0	gain_demean	221116	5.8191025821213569e-32	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-055	C0	S0	loss_demean	221116	2.1961434168983269e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-055	C0	S1	gain_demean	221116	3.5012394619116094e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C0	S1	loss_demean	221116	1.4374808415595908e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C0	S2	gain_demean	221116	1.6396517139583011e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C0	S2	loss_demean	221116	6.7026835495198611e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C1	S0	gain_demean	221116	1.7646946723499178e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-055	C1	S0	loss_demean	221116	6.0124293201338637e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-055	C1	S1	gain_demean	221116	3.1705576475360431e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C1	S1	loss_demean	221116	1.250827972398838e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C1	S2	gain_demean	221116	1.5538327033937094e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C1	S2	loss_demean	221116	6.211507752595935e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C2	S0	gain_demean	221116	1.4683711193183621e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-055	C2	S0	loss_demean	221116	5.7136652057311308e-31	1	1	221116	221116	0	0	True	True	True	True	4	2	0	1	2
sub-055	C2	S1	gain_demean	221116	3.1592735467711464e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C2	S1	loss_demean	221116	1.2488251741160639e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C2	S2	gain_demean	221116	1.5670865423089708e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-055	C2	S2	loss_demean	221116	6.2702033574169036e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C0	S0	gain_demean	221116	8.0689103924669325e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C0	S0	loss_demean	221116	7.3740287916734815e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C0	S1	gain_demean	221116	9.3446715254685842e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C0	S1	loss_demean	221116	8.5992051026551053e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C0	S2	gain_demean	221116	5.6369099183939397e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C0	S2	loss_demean	221116	5.1319657359272242e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C1	S0	gain_demean	221116	8.3597798948176205e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C1	S0	loss_demean	221116	7.4282135756220669e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C1	S1	gain_demean	221116	9.4342285592574626e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C1	S1	loss_demean	221116	8.4404191511566751e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C1	S2	gain_demean	221116	5.8975256251869723e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C1	S2	loss_demean	221116	5.2170630624459591e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C2	S0	gain_demean	221116	8.3446779171936214e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C2	S0	loss_demean	221116	7.4435913120396435e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C2	S1	gain_demean	221116	9.3038370323483832e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C2	S1	loss_demean	221116	8.3521053966251202e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C2	S2	gain_demean	221116	5.8014484238810837e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-056	C2	S2	loss_demean	221116	5.2143113862257451e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C0	S0	gain_demean	221116	1.8957887732540257e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C0	S0	loss_demean	221116	8.0080775660462677e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C0	S1	gain_demean	221116	2.9066238766972674e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C0	S1	loss_demean	221116	1.2372559467621613e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C0	S2	gain_demean	221116	1.7642900047576404e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C0	S2	loss_demean	221116	7.5551447480393108e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C1	S0	gain_demean	221116	1.8051854567602277e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C1	S0	loss_demean	221116	7.499169441871345e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C1	S1	gain_demean	221116	2.7878452328877756e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C1	S1	loss_demean	221116	1.1866691238537896e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C1	S2	gain_demean	221116	1.7434675783079001e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C1	S2	loss_demean	221116	7.4700265031424351e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C2	S0	gain_demean	221116	1.70635394169949e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C2	S0	loss_demean	221116	7.5466618000064045e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C2	S1	gain_demean	221116	2.7047369712818181e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C2	S1	loss_demean	221116	1.2346286894171499e-05	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
sub-057	C2	S2	gain_demean	221116	1.5827320112293819e-06	0	0	221116	221116	0	0	True	True	True	True	4	0	0	0	0
